hash,blockNumber,timestamp,date,hour,from,to,value_eth,gas_fee_eth,gas_price_gwei,gasUsed,nonce,transactionIndex,is_contract_creation,is_error,confirmations
0x3557362f4060d8b0fefeb86b402323f9d747e2402069362d629c5897e60e97c9,4756352,2017-12-18 21:01:41,2017-12-18,21,0x0bbca910c37698344226d075daf1f24ef17a6d47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00047176,10.0,47176,43,112,False,False,18985210
0x4758c5a7671e5a9fe3bee73711bcce8eb26513996ef5fdb25fb82bc0bb2fe98b,4756359,2017-12-18 21:03:03,2017-12-18,21,0xab8d8b74f202f4cd4a918b65da4bac612e086ee7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,306.9,0.000910266,21.0,43346,748,32,False,False,18985203
0xb7d815ff29ad872b7158b24365783e9e98956c14aaf69f1983998804daf134cd,4756366,2017-12-18 21:04:58,2017-12-18,21,0x51204a44e7b1a7e7bd0b1065c880ec02d3831b27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000954408,21.0,45448,15,193,False,False,18985196
0x2f1c5066ee7b0173f6bd37157d8555967df73717c34fb749ee1a6ec3fa89f2fb,4756374,2017-12-18 21:07:43,2017-12-18,21,0x212b0c7b38c5f3e8a9a8d1ab9b9f9a2ac601b993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03,0.000910266,21.0,43346,13,72,False,False,18985188
0x6e1876d43d63c5ecd71d767ba47cec9957f22a867ee9084074f2c4bdc0384955,4756383,2017-12-18 21:10:10,2017-12-18,21,0x212b0c7b38c5f3e8a9a8d1ab9b9f9a2ac601b993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,14,207,False,False,18985179
0xb5956f00ea6a0a236c84f4f77508394ff2bcf547b8442fe49f3361e87efa05ce,4756392,2017-12-18 21:11:52,2017-12-18,21,0x79a8a07e295bb4366f4ddf486850426decd0f4b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.329,0.000595266,21.0,28346,27,166,False,False,18985170
0x1c410e6f17567abc2512819251858b04892cccb5a112dc2c89ca8791bc7c8649,4756425,2017-12-18 21:21:04,2017-12-18,21,0x59c3a7788f830638ea5f12333e9c4f7c280bc21f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000910266,21.0,43346,9,43,False,False,18985137
0x5b89fbe4280bed14d0f2f540b3e5349ab190fec0e34fd89ef0801c7d8739bd00,4756440,2017-12-18 21:27:15,2017-12-18,21,0x59c3a7788f830638ea5f12333e9c4f7c280bc21f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,10,154,False,False,18985122
0xc6ddfb4e19e400497f9e8f3ddd0b6dcd35f1fae0ec8c7ab92ee71a7704915025,4756470,2017-12-18 21:32:48,2017-12-18,21,0xad70545a36df85789a55cea51371aa3860c64300,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9648,0.000910266,21.0,43346,4,256,False,False,18985092
0x215d2b6604f01741cecb56f55805479a8f303ffddaec7963db478ec3458bd99f,4756478,2017-12-18 21:34:21,2017-12-18,21,0xdc2cf5cbfa31958ed32c3ace696ee6bf1a6a19f4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000260076,6.0,43346,195,157,False,False,18985084
0xba535a05e4e4aa2183b5bf68429102382d9d4c0607d43ad95140a40aeb556449,4756512,2017-12-18 21:43:53,2017-12-18,21,0x024bcbcaad82e67f721799e259ca60bc7d363419,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,200.0,0.000595266,21.0,28346,188,123,False,False,18985050
0x60ff6a254b98e653a135a1937c5155a19f966904bcbcdfc7ea274d5030e9564a,4756534,2017-12-18 21:49:32,2017-12-18,21,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001368104,29.0,47176,28,21,False,False,18985028
0xba092fc9dc0dd860db4473e3b37c2558de72cb99f3a9cfe537bb0a3d56c6e255,4756552,2017-12-18 21:53:56,2017-12-18,21,0x592a51330f1e824dd71135d3adc18d56a7bbf5df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000910266,21.0,43346,15,224,False,False,18985010
0x93f293f9ac3ba5730ce081237c686a21b22cb3cb9678f49c4477733bb1e5bcfd,4756552,2017-12-18 21:53:56,2017-12-18,21,0x846ab63291ee561fa3c0d239eacf00044805e927,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.18,0.000910266,21.0,43346,41,228,False,False,18985010
0x6bf20e13e745bdecda03dbe0d0202a14ec1964c6661d6f5e4fee32708eda87f8,4756555,2017-12-18 21:54:39,2017-12-18,21,0x846ab63291ee561fa3c0d239eacf00044805e927,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000801992,17.0,47176,42,253,False,False,18985007
0x0ec40b868c8431d6e6b812e8be134f0a94101f3d39440995a86446989e7b0e0c,4756569,2017-12-18 21:59:55,2017-12-18,21,0x57f9ef887d17985357db615f3736d697391ae68e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000910266,21.0,43346,105,222,False,False,18984993
0x1e38856849728f7f502ee24b6273e6055bb72f067ba27f2492278eedd69bd5c5,4756582,2017-12-18 22:03:45,2017-12-18,22,0xa51fe60fe9713355b0d99e04363fc1482288b160,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.115,0.000910266,21.0,43346,15,45,False,False,18984980
0x7ed0273f5ec42186e1617723cb1cbd422024a4d4a8c8b50f0554867fe501a0b5,4756607,2017-12-18 22:09:25,2017-12-18,22,0x57f9ef887d17985357db615f3736d697391ae68e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,107,46,False,False,18984955
0xa9706f72d468ac2d02249770f25b850a47e8ef23bd49e2a218eeab988aed54f8,4756613,2017-12-18 22:10:23,2017-12-18,22,0x24d00be041303005e0bf69308c148b3b6bac8d74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.000173384,4.0,43346,62,124,False,False,18984949
0xa00a542fe7429f17be95bdb9cc6edb7772d61ad97f6d051480f43d5bc6771e8f,4756615,2017-12-18 22:10:48,2017-12-18,22,0x5dc6b1dd513260a34a2673cb4aadee6b42723afe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000283056,6.0,47176,88,139,False,False,18984947
0x16c6f09a001d970c8dfec30eba89b596428629b6d0574d10d20cb5247e313102,4756622,2017-12-18 22:13:15,2017-12-18,22,0x0734e30d680f2923d10f21ee52347b8621429469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,0.000910266,21.0,43346,227,65,False,False,18984940
0x45d32d544422d5fac5a06ecd28116edfe0dd7b86b2982dc288c46d94794f2888,4756622,2017-12-18 22:13:15,2017-12-18,22,0x57f9ef887d17985357db615f3736d697391ae68e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,110,151,False,False,18984940
0x1e7b121ec4d86535cc1feb38f1e673d843ec27116594edc129c2be709fb8d515,4756627,2017-12-18 22:14:51,2017-12-18,22,0xa51fe60fe9713355b0d99e04363fc1482288b160,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000455448,21.0,21688,16,182,False,False,18984935
0xdc14eecbb7d45f4fc30a06b1c8019d837f0bdfec9d13aca9ace66567fe5235a6,4756627,2017-12-18 22:14:51,2017-12-18,22,0xfd225250338649227d6759da0fd9e09c73169caa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.000910266,21.0,43346,3,194,False,False,18984935
0xaf85e8a3069dd3f5a45017917ddc407fe412bb5431079d184efdbe37666d0cd1,4756636,2017-12-18 22:16:55,2017-12-18,22,0x0734e30d680f2923d10f21ee52347b8621429469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,228,194,False,False,18984926
0x7f8f59c00b807e6c94cc79a976aa6d60f3174797e47b2c342a2856d8ebee5cae,4756653,2017-12-18 22:23:10,2017-12-18,22,0xfd225250338649227d6759da0fd9e09c73169caa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,4,57,False,False,18984909
0x4dd8a520c4d3bb69dbf8b98ff181eea88efee35106cb59d1300d7e8b9e0bb55a,4756653,2017-12-18 22:23:10,2017-12-18,22,0x592a51330f1e824dd71135d3adc18d56a7bbf5df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000954408,21.0,45448,16,110,False,False,18984909
0x25954898abc7cda40b705c744182cf7025b7f82f74698207feb5901a742cf023,4756656,2017-12-18 22:24:35,2017-12-18,22,0x592a51330f1e824dd71135d3adc18d56a7bbf5df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000639408,21.0,30448,17,133,False,False,18984906
0x6ced391b772a5d51f0519f324b54f3daf7d3b637bf450043f96180075cd27389,4756676,2017-12-18 22:29:23,2017-12-18,22,0x6d767fe3e87b6ffb762cd46138aaab48a6788d06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000476806,11.0,43346,26,194,False,False,18984886
0x3ee451f7d4f8d7660e49b44df28b00cd975985292ca4f1c32ebd88fdcf39c434,4756688,2017-12-18 22:33:13,2017-12-18,22,0x024bcbcaad82e67f721799e259ca60bc7d363419,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,200.0,0.000595266,21.0,28346,207,164,False,False,18984874
0xd59cb9cbb0c694b5b377dcdf90c9285e032f52ed123bc318ebeb59908b44dcb4,4756707,2017-12-18 22:38:07,2017-12-18,22,0x675e8f5dbc04dfd7e8a2c66bb8426817ff0dbe2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.00130038,30.0,43346,2240,100,False,False,18984855
0x5f7d5aa2c2d2ead89e040cd0241f145128b2a9347c1dbe9a79d93592eaf6aa0d,4756715,2017-12-18 22:39:18,2017-12-18,22,0x675e8f5dbc04dfd7e8a2c66bb8426817ff0dbe2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00136728,30.0,45576,2241,53,False,False,18984847
0xc209ee369b2f11016d9b1bbd32144534789c526e2d6a4b6b0742348628597fc1,4756733,2017-12-18 22:43:46,2017-12-18,22,0x0734e30d680f2923d10f21ee52347b8621429469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000910266,21.0,43346,233,13,False,False,18984829
0xf2de48aa7e43b97f83c7140a15fc0b1a89f6961b8e2c1b0f91f1fcd7c62ca3b1,4756739,2017-12-18 22:46:16,2017-12-18,22,0x52b7840b735d518d3898de30a5ffd8550e62b660,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000606844,14.0,43346,91,128,False,False,18984823
0x6cbe9a9186136f896df31bb05166895db78c8d186d697e40abcc9db08c1896b4,4756764,2017-12-18 22:52:35,2017-12-18,22,0x6d767fe3e87b6ffb762cd46138aaab48a6788d06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000237864,11.0,21624,27,109,False,False,18984798
0x28ca6eb89118cf171227627b182948bcfc42cdde9731d17bd02206a43ddee8ba,4756784,2017-12-18 22:58:30,2017-12-18,22,0xad3173de150141dbce0f1e34e99a9c8b8d0e628a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000910266,21.0,43346,0,84,False,False,18984778
0x2f74b6eede484d63b7dacf983b3895e92aed308606ce32d68912b28e2d33dda9,4756827,2017-12-18 23:09:00,2017-12-18,23,0x8e457d8c2737779df6fe0ce13e62562a852aabbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.000520152,12.0,43346,230,181,False,False,18984735
0x4909bc4c8e3509fe41674ba9793fd36fbfae56e02dbbd51bef3cac7cadbeeabf,4756859,2017-12-18 23:18:36,2017-12-18,23,0x52ad87832400485de7e7dc965d8ad890f4e82699,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000910266,21.0,43346,0,188,False,False,18984703
0x3a8507081d899156acfba1fca00e9ed56b26fd32eae5a8ed91e8179afcf20166,4756865,2017-12-18 23:19:41,2017-12-18,23,0x78796929b0e10d023239c176a32031fd46c473da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.000910266,21.0,43346,214,148,False,False,18984697
0x7141723f1d8827aafcf597d6b7e27cf7e69fcb9af28450930c9dff2a4b1fbba2,4756868,2017-12-18 23:20:31,2017-12-18,23,0x52ad87832400485de7e7dc965d8ad890f4e82699,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,1,101,False,False,18984694
0xa47878f3bab88686319e7b0eeb8c66ecf5e2ef439bec5854b1cb2eb8ea13a36a,4756870,2017-12-18 23:20:45,2017-12-18,23,0x8e457d8c2737779df6fe0ce13e62562a852aabbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000518936,11.0,47176,235,25,False,False,18984692
0x7a58c3f199d3100447f0159e5c0a622baa4abce5f58abb4677dbf19168262198,4756878,2017-12-18 23:22:46,2017-12-18,23,0xad70545a36df85789a55cea51371aa3860c64300,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00068268,15.0,45512,5,178,False,False,18984684
0x57d27cae5d841bad5f3cc7753925a92ef44ccc6c858e897917af4678f509d8b3,4756878,2017-12-18 23:22:46,2017-12-18,23,0x78796929b0e10d023239c176a32031fd46c473da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00068268,15.0,45512,215,175,False,False,18984684
0x9796294bafa311d7057bd808dd9fbcfeba27124771065b565f052c60e252a752,4756896,2017-12-18 23:27:42,2017-12-18,23,0x05b0c79978f7441bb1d2ffed4239998b569a646d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.001,0.000346768,8.0,43346,15,182,False,False,18984666
0xd2ccd62bdab621b78eed7d7f7ed3f28edc08ab709746ad5845eec7d7a13ba356,4756940,2017-12-18 23:40:04,2017-12-18,23,0xef5eb88310bf054fb203068e9876f301421747b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.000303422,7.0,43346,39,142,False,False,18984622
0x052021cfae0d7146074c609d15b6734be73395604063ec02a6c0cf23a75f2c49,4756941,2017-12-18 23:40:30,2017-12-18,23,0x1e741a8d4d72feaded40ab2587125159a9aebf1e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.9,0.000910266,21.0,43346,3,176,False,False,18984621
0xfd333de766b271e2991ad84b877b2c4dd0142333e44c4854e3c1706aadf5912b,4756950,2017-12-18 23:42:52,2017-12-18,23,0x5583ef08520755c097f64772363f9fc62a6f24ac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.000910266,21.0,43346,20,209,False,False,18984612
0xdb291ed7b3ece0cd305c3662ba4d04414d43b1eb84b2621e97cdd0e5753721d9,4756950,2017-12-18 23:42:52,2017-12-18,23,0x410191530ba3a2a45242c040a99277103feacc1a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.062,0.000910266,21.0,43346,0,126,False,False,18984612
0x04eec5bc88b05b33958dcca4d6b660f91519a0bc5b268c876108bab85aeb18b8,4756964,2017-12-18 23:46:42,2017-12-18,23,0x5583ef08520755c097f64772363f9fc62a6f24ac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000454104,21.0,21624,21,123,False,False,18984598
0xf56399029fa7318d4a2cf36b68f9792c335fcdb031a134b96441206767b5e022,4756966,2017-12-18 23:47:32,2017-12-18,23,0x1e741a8d4d72feaded40ab2587125159a9aebf1e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,4,31,False,False,18984596
0x3ea3b5a9b3023df6e5fca24964d1c3a4bf7225326dbc61fd3a26c70a9e45723f,4756981,2017-12-18 23:51:18,2017-12-18,23,0x675e8f5dbc04dfd7e8a2c66bb8426817ff0dbe2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00045276,21.0,21560,2268,89,False,False,18984581
0x4f8f5622ef93be39b5c464c2cf444903a3706fd80bad9ad92e750e6327bf1995,4756993,2017-12-18 23:55:09,2017-12-18,23,0x05b0c79978f7441bb1d2ffed4239998b569a646d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00023588,5.0,47176,16,78,False,False,18984569
0x16e6a34e26d5e5e13cad1126bc1d4d18a243184d577df006b30e00b2427efbdc,4757006,2017-12-18 23:58:27,2017-12-18,23,0xef5eb88310bf054fb203068e9876f301421747b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000318584,7.0,45512,40,138,False,False,18984556
0x4f2415223ae536ecc3bcc36c4f3401697dda43b9f47a7e56cdd1f16ea0267e46,4757029,2017-12-19 00:03:04,2017-12-19,0,0x410191530ba3a2a45242c040a99277103feacc1a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000954408,21.0,45448,1,168,False,False,18984533
0xe619aa66d99ae25ad3ab9c21ecc66b8c83ac93890d9cb0bbf919a7924374e48f,4757031,2017-12-19 00:03:20,2017-12-19,0,0x410191530ba3a2a45242c040a99277103feacc1a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000639408,21.0,30448,2,102,False,False,18984531
0xdc143b28ee674a38ee95f8b5ad735200dd0568af4de7e693b245ab0acf13feaf,4757031,2017-12-19 00:03:20,2017-12-19,0,0x52b7840b735d518d3898de30a5ffd8550e62b660,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00030184,14.0,21560,93,161,False,False,18984531
0xcf3d8d2a0a4335ebaef624bea832989fde483c83d1d87d0af20cb11770df2a3e,4757036,2017-12-19 00:04:34,2017-12-19,0,0xef5eb88310bf054fb203068e9876f301421747b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000377408,8.0,47176,41,194,False,False,18984526
0x204794e283af3972259f31f164a40d9589f541bd29e4019b2f96a19372243886,4757037,2017-12-19 00:04:39,2017-12-19,0,0xf12059ad0eb7d393e41ac3b3250fb5e446aa8dfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,41,51,False,False,18984525
0x990dcc955e4e441171ad29b5a2c1228b7ce330c00e52b94781b5658c6a5b0810,4757041,2017-12-19 00:05:43,2017-12-19,0,0xd883ddd49fec351153abd701203b5175cb545015,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.5,0.000910266,21.0,43346,175,56,False,False,18984521
0x477119f5e520da2bd5156284130c48e5bdf240a78bc128859c9d195826118f65,4757058,2017-12-19 00:08:33,2017-12-19,0,0x0af6a7841f643ffdc253c328d971c3e26ae61df9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.005035,0.0005678326,13.1,43346,0,154,False,False,18984504
0xe26763ea413a93ffd867ada7b467c7a7e31c8d1195d5e585f1d4d853483b3ee6,4757059,2017-12-19 00:09:09,2017-12-19,0,0xf12059ad0eb7d393e41ac3b3250fb5e446aa8dfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.05,0.000910266,21.0,43346,42,183,False,False,18984503
0xa821cf8f76d366688ddec7e51ca2c2c87d0a1364e4dde185c2347e3763b4c624,4757067,2017-12-19 00:11:43,2017-12-19,0,0x52b7840b735d518d3898de30a5ffd8550e62b660,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,95,154,False,False,18984495
0x17c870ee11df12eabb906a96c6f80ed20fe4862ccee09e0e9ee7d244207cb928,4757069,2017-12-19 00:12:18,2017-12-19,0,0x52b7840b735d518d3898de30a5ffd8550e62b660,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000910266,21.0,43346,96,81,False,False,18984493
0xcd16002c784de127f12515ed1c4c618ebad5bf027820853cc825efca962475d7,4757072,2017-12-19 00:13:24,2017-12-19,0,0x7acb1132f71f3f7629100e9f6e4a435cbe3740dd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.45,0.000910266,21.0,43346,0,91,False,False,18984490
0xab0fd71fb2ba7c176986535142effb15ad7edc246d0d72c45c6fcfb455ad6ebc,4757100,2017-12-19 00:20:23,2017-12-19,0,0x8e457d8c2737779df6fe0ce13e62562a852aabbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.000910266,21.0,43346,246,16,False,False,18984462
0x1cf4845011c638ef67ffd658a6947f639886341ef258250c105fd09d31134947,4757101,2017-12-19 00:20:35,2017-12-19,0,0x45fc0101583e5be5f3091b624908e7c19bf1e1fb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.2,0.000693536,16.0,43346,18,164,False,False,18984461
0x93d964f2ceeb393560bb6bc8a92972bd7211375eebf96848e82571261ba5b380,4757106,2017-12-19 00:22:07,2017-12-19,0,0x7d47ee7f8f4a7dafa26006c6b7d390bcd16f3cfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,0.000910266,21.0,43346,55,88,False,False,18984456
0x957600ae2596b999bd3de1318917c0ca60176c74aa5c7dbe0e69e33f4c42db51,4757132,2017-12-19 00:28:16,2017-12-19,0,0x45fc0101583e5be5f3091b624908e7c19bf1e1fb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000728192,16.0,45512,19,176,False,False,18984430
0xf275adc2aadd9e73c95fda61b3c265d69d1c541dcdf4aa2aeb96216beb5659f6,4757144,2017-12-19 00:31:26,2017-12-19,0,0x01bdb7ada61c82e951b9ed9f0d312dc9af0ba0f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000910266,21.0,43346,29,175,False,False,18984418
0xdbdc50322c4205ba5ad4cf7fda8544883d279ea562a009d60e6fa0cb4585ae69,4757165,2017-12-19 00:36:57,2017-12-19,0,0x01bdb7ada61c82e951b9ed9f0d312dc9af0ba0f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,30,225,False,False,18984397
0xce3b395a8a6491a27915f6328f38884037917f02458e0c701bab2e57333fbdb0,4757169,2017-12-19 00:37:22,2017-12-19,0,0x45fc0101583e5be5f3091b624908e7c19bf1e1fb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000345984,16.0,21624,20,174,False,False,18984393
0xc7a3af2352bc732e85163e06554e1b971117b9d5d5da09d1777ffcf10dee576d,4757171,2017-12-19 00:38:26,2017-12-19,0,0xbb556ccba4f044ee0f68b64eca9713eefba15af9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.2,0.000910266,21.0,43346,46,95,False,False,18984391
0x174d9060910db297031466676946bf3f91ed749dafc17a2ba86c473da2bf6149,4757180,2017-12-19 00:40:59,2017-12-19,0,0xafc1814bf03a73612b3b93ca5b442a914bb4e631,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19.0,0.000910266,21.0,43346,38,175,False,False,18984382
0x3d3568fb5b2651dcd2c5bf9c681f0a48c9007919585003f375c2da6f5e32128e,4757185,2017-12-19 00:41:41,2017-12-19,0,0xc74a73576f9ca7c88c905edcc5f0f5f339d52380,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.00086692,20.0,43346,147,132,False,False,18984377
0x00357966cd97b50b9c49075b7c642132618f8f30d832ba91f4d0f89a53cf2724,4757189,2017-12-19 00:43:16,2017-12-19,0,0xbb556ccba4f044ee0f68b64eca9713eefba15af9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,47,195,False,False,18984373
0xed464c4e24628353fd25f68947b7e7c0aac34a38c77511b537d77fcd1eaf9513,4757193,2017-12-19 00:43:55,2017-12-19,0,0xd883ddd49fec351153abd701203b5175cb545015,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,176,173,False,False,18984369
0x389bd13b9c9dc800834a2d4ccfe79817519f1fda1629a7c9422e29544ee3007a,4757200,2017-12-19 00:45:45,2017-12-19,0,0xafc1814bf03a73612b3b93ca5b442a914bb4e631,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000957096,21.0,45576,39,190,False,False,18984362
0x0fda7ec2fd9cde1298756f282cffbb8ff157c5f06c2eb590e7c0b405d2b26af6,4757203,2017-12-19 00:46:37,2017-12-19,0,0x52b7840b735d518d3898de30a5ffd8550e62b660,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000595266,21.0,28346,101,172,False,False,18984359
0x3a04e8469670d5a0682b1bcc872a563acc72113c63d8feb52ab464bf0cc25273,4757206,2017-12-19 00:47:46,2017-12-19,0,0xdc499d01a101817aaeb53b217516bfdb7142ce6c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.07563,0.000910266,21.0,43346,3,105,False,False,18984356
0xd9f53d0cdfa37bf65f604987013a7cf1b44b6f5843615c2b8eff3d098159793e,4757207,2017-12-19 00:48:05,2017-12-19,0,0xc74a73576f9ca7c88c905edcc5f0f5f339d52380,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,149,182,False,False,18984355
0x6984afcbefd03fda09c868415b23f92b05529481d5ee03b7fc513c523ffc00e6,4757215,2017-12-19 00:49:59,2017-12-19,0,0x68e845717ea2ae0ca63e7b2c9f6052fe7397e96e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10.0,0.000910266,21.0,43346,142,28,False,False,18984347
0x9b04bbd33a3ba366429ddde42035ba940655a8381b502c2b8dfad998415282a9,4757221,2017-12-19 00:52:08,2017-12-19,0,0xdc499d01a101817aaeb53b217516bfdb7142ce6c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,4,104,False,False,18984341
0xecaa3f41e0c61dbadb5337dbfeca41661d4b30180dcfabd0258883b1575d8795,4757225,2017-12-19 00:53:28,2017-12-19,0,0x68e845717ea2ae0ca63e7b2c9f6052fe7397e96e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,143,149,False,False,18984337
0x0d3648efb5d1c6f147358f45210ce24e952f5034ed6e1f27b00ff7111a72dcdd,4757241,2017-12-19 00:56:56,2017-12-19,0,0xafc1814bf03a73612b3b93ca5b442a914bb4e631,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00041076,9.0,45640,41,170,False,False,18984321
0x7e2ede545fdc9ca0eaa3a7b89b5b082b272537f0892f3dd3f00e4cc39b0fef58,4757248,2017-12-19 00:58:41,2017-12-19,0,0x52b7840b735d518d3898de30a5ffd8550e62b660,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000454104,21.0,21624,106,157,False,False,18984314
0xb1a5aa4dd0fc50409a3ee6dcacd3501ce8b9610592f756ddd73c40dbefd603ba,4757249,2017-12-19 00:58:52,2017-12-19,0,0x8e457d8c2737779df6fe0ce13e62562a852aabbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,26.0,0.000340152,12.0,28346,252,247,False,False,18984313
