edge_id,source_id,target_id,transaction_hash,timestamp,date,hour,day_of_week,month,value_eth,gas_fee_eth,gas_price_gwei,time_step
144,1145,1016.0,0x990dcc955e4e441171ad29b5a2c1228b7ce330c00e52b94781b5658c6a5b0810,2017-12-19 00:05:43,2017-12-19,0,1,12,2.5,0.000910266,21.0,63
145,99,1016.0,0x477119f5e520da2bd5156284130c48e5bdf240a78bc128859c9d195826118f65,2017-12-19 00:08:33,2017-12-19,0,1,12,0.005035,0.0005678326,13.1,63
146,1259,1016.0,0xe26763ea413a93ffd867ada7b467c7a7e31c8d1195d5e585f1d4d853483b3ee6,2017-12-19 00:09:09,2017-12-19,0,1,12,0.05,0.000910266,21.0,63
147,468,1016.0,0xa821cf8f76d366688ddec7e51ca2c2c87d0a1364e4dde185c2347e3763b4c624,2017-12-19 00:11:43,2017-12-19,0,1,12,0.0,0.000990696,21.0,63
148,468,1016.0,0x17c870ee11df12eabb906a96c6f80ed20fe4862ccee09e0e9ee7d244207cb928,2017-12-19 00:12:18,2017-12-19,0,1,12,0.01,0.000910266,21.0,63
149,680,1016.0,0xcd16002c784de127f12515ed1c4c618ebad5bf027820853cc825efca962475d7,2017-12-19 00:13:24,2017-12-19,0,1,12,0.45,0.000910266,21.0,63
150,779,1016.0,0xab0fd71fb2ba7c176986535142effb15ad7edc246d0d72c45c6fcfb455ad6ebc,2017-12-19 00:20:23,2017-12-19,0,1,12,1.0,0.000910266,21.0,63
151,405,1016.0,0x1cf4845011c638ef67ffd658a6947f639886341ef258250c105fd09d31134947,2017-12-19 00:20:35,2017-12-19,0,1,12,1.2,0.000693536,16.0,63
152,697,1016.0,0x93d964f2ceeb393560bb6bc8a92972bd7211375eebf96848e82571261ba5b380,2017-12-19 00:22:07,2017-12-19,0,1,12,2.0,0.000910266,21.0,63
153,405,1016.0,0x957600ae2596b999bd3de1318917c0ca60176c74aa5c7dbe0e69e33f4c42db51,2017-12-19 00:28:16,2017-12-19,0,1,12,0.0,0.000728192,16.0,63
154,49,1016.0,0xf275adc2aadd9e73c95fda61b3c265d69d1c541dcdf4aa2aeb96216beb5659f6,2017-12-19 00:31:26,2017-12-19,0,1,12,0.5,0.000910266,21.0,63
155,49,1016.0,0xdbdc50322c4205ba5ad4cf7fda8544883d279ea562a009d60e6fa0cb4585ae69,2017-12-19 00:36:57,2017-12-19,0,1,12,0.0,0.000955752,21.0,63
156,405,1016.0,0xce3b395a8a6491a27915f6328f38884037917f02458e0c701bab2e57333fbdb0,2017-12-19 00:37:22,2017-12-19,0,1,12,0.0,0.000345984,16.0,63
157,999,1016.0,0xc7a3af2352bc732e85163e06554e1b971117b9d5d5da09d1777ffcf10dee576d,2017-12-19 00:38:26,2017-12-19,0,1,12,0.2,0.000910266,21.0,63
158,952,1016.0,0x174d9060910db297031466676946bf3f91ed749dafc17a2ba86c473da2bf6149,2017-12-19 00:40:59,2017-12-19,0,1,12,19.0,0.000910266,21.0,63
159,1052,1016.0,0x3d3568fb5b2651dcd2c5bf9c681f0a48c9007919585003f375c2da6f5e32128e,2017-12-19 00:41:41,2017-12-19,0,1,12,1.0,0.00086692,20.0,63
160,999,1016.0,0x00357966cd97b50b9c49075b7c642132618f8f30d832ba91f4d0f89a53cf2724,2017-12-19 00:43:16,2017-12-19,0,1,12,0.0,0.000990696,21.0,63
161,1145,1016.0,0xed464c4e24628353fd25f68947b7e7c0aac34a38c77511b537d77fcd1eaf9513,2017-12-19 00:43:55,2017-12-19,0,1,12,0.0,0.000955752,21.0,63
162,952,1016.0,0x389bd13b9c9dc800834a2d4ccfe79817519f1fda1629a7c9422e29544ee3007a,2017-12-19 00:45:45,2017-12-19,0,1,12,0.0,0.000957096,21.0,63
163,468,1016.0,0x0fda7ec2fd9cde1298756f282cffbb8ff157c5f06c2eb590e7c0b405d2b26af6,2017-12-19 00:46:37,2017-12-19,0,1,12,0.5,0.000595266,21.0,63
164,1168,1016.0,0x3a04e8469670d5a0682b1bcc872a563acc72113c63d8feb52ab464bf0cc25273,2017-12-19 00:47:46,2017-12-19,0,1,12,0.07563,0.000910266,21.0,63
165,1052,1016.0,0xd9f53d0cdfa37bf65f604987013a7cf1b44b6f5843615c2b8eff3d098159793e,2017-12-19 00:48:05,2017-12-19,0,1,12,0.0,0.000990696,21.0,63
166,566,1016.0,0x6984afcbefd03fda09c868415b23f92b05529481d5ee03b7fc513c523ffc00e6,2017-12-19 00:49:59,2017-12-19,0,1,12,10.0,0.000910266,21.0,63
167,1168,1016.0,0x9b04bbd33a3ba366429ddde42035ba940655a8381b502c2b8dfad998415282a9,2017-12-19 00:52:08,2017-12-19,0,1,12,0.0,0.000955752,21.0,63
168,566,1016.0,0xecaa3f41e0c61dbadb5337dbfeca41661d4b30180dcfabd0258883b1575d8795,2017-12-19 00:53:28,2017-12-19,0,1,12,0.0,0.000955752,21.0,63
169,952,1016.0,0x0d3648efb5d1c6f147358f45210ce24e952f5034ed6e1f27b00ff7111a72dcdd,2017-12-19 00:56:56,2017-12-19,0,1,12,0.0,0.00041076,9.0,63
170,468,1016.0,0x7e2ede545fdc9ca0eaa3a7b89b5b082b272537f0892f3dd3f00e4cc39b0fef58,2017-12-19 00:58:41,2017-12-19,0,1,12,0.0,0.000454104,21.0,63
171,779,1016.0,0xb1a5aa4dd0fc50409a3ee6dcacd3501ce8b9610592f756ddd73c40dbefd603ba,2017-12-19 00:58:52,2017-12-19,0,1,12,26.0,0.000340152,12.0,63
172,566,1016.0,0x45c0d57db83e7b24efaa82a8279c4bc9952b6e72c721fccd45529c80c64e3d7e,2017-12-19 01:13:23,2017-12-19,1,1,12,100.0,0.000595266,21.0,63
173,1298,1016.0,0x0a4f5d501ca64e0d9e3f8aa067ce5f620860d57c3f11ac312fa1460861657474,2017-12-19 01:13:23,2017-12-19,1,1,12,4.0,0.000910266,21.0,63
174,566,1016.0,0x420919ad39b73cc0fad915a0d805cb344ccdee14047558bcb0f73d10dafd3bbb,2017-12-19 01:14:19,2017-12-19,1,1,12,0.0,0.000990696,21.0,63
175,1145,1016.0,0xc781e1554edd1a6218565894f2c27fcb84f08b9ac75d52fe1247887fdb51c02d,2017-12-19 01:14:46,2017-12-19,1,1,12,2.6,0.000595266,21.0,63
176,1298,1016.0,0xfef36ad1d8325cfeaecd99260c0cc768a2d94f5d67bb1cd5a93c382464a58437,2017-12-19 01:15:04,2017-12-19,1,1,12,0.0,0.000990696,21.0,63
177,680,1016.0,0x091cd6f2716562e318c3213b9abfc2e4e8b397aff07e5a469f3551eb342cb280,2017-12-19 01:15:04,2017-12-19,1,1,12,0.0,0.000957096,21.0,63
178,1055,1016.0,0x372d3cffb7cae9639df50dd96dc52adfea79fe593e95737820f818e973d868ec,2017-12-19 01:15:25,2017-12-19,1,1,12,2.95,0.000910266,21.0,63
179,963,1016.0,0xe7ba31065425d85e52bc756d7f907d5c14bcb3df7ea662866b00f9778dd9c774,2017-12-19 01:15:25,2017-12-19,1,1,12,4.2,0.000910266,21.0,63
180,1145,1016.0,0x672b0dc16fe40e4ca1eccb4fb4b72271278a0569a95fd8034d31b764c0a81248,2017-12-19 01:15:57,2017-12-19,1,1,12,0.0,0.000640752,21.0,63
181,1055,1016.0,0x1b8dd4d7759b7abe4233b77419f9ed4ead145657532c731ab2bac75022e2b7e9,2017-12-19 01:17:19,2017-12-19,1,1,12,0.0,0.000955752,21.0,63
182,963,1016.0,0xb3ed5d4eacc238636a4684cb05596d876ab5fd48f63395a983d50888f1c9a82c,2017-12-19 01:18:19,2017-12-19,1,1,12,0.0,0.000955752,21.0,63
183,963,1016.0,0xed16b3960edcc2222b71852f7400b9eae13c7263465c345c1a816819cf6ad1b6,2017-12-19 01:22:18,2017-12-19,1,1,12,0.045,0.000595266,21.0,63
184,899,1016.0,0x5cc1da354650fb0c705a8babaf9571032bae9ab610a69ce28bbaa2b40cd92fd3,2017-12-19 01:22:44,2017-12-19,1,1,12,1.0,0.00043346,10.0,63
185,899,1016.0,0x39cdb8edfe828fdeb34db77132070bc40fa0e15ae726cb437f91152360ea935c,2017-12-19 01:26:24,2017-12-19,1,1,12,0.0,0.00023588,5.0,63
186,351,1016.0,0x34d739780297245f0a47cf6e065fb219a7cd6a5f15d4793d1d09d269678caddb,2017-12-19 01:30:22,2017-12-19,1,1,12,0.033,0.000260076,6.0,63
187,1294,1016.0,0x74f7ccdaa4230db522e856c02d7f76c2036238e417c4691d11130a4d1b99ffcb,2017-12-19 01:36:52,2017-12-19,1,1,12,0.0,0.000260256,12.0,63
188,399,1016.0,0x4fc64a0787b459f754c0737bd8890ee6656d95d7ee24d1d0a7acb99951e411a8,2017-12-19 01:38:44,2017-12-19,1,1,12,2.66,0.00021673,5.0,63
189,798,1016.0,0x56680771d2d349f9d528bfd0beb5ae8f56a2fd4190e0e4d4b4fb89362eff1d43,2017-12-19 01:42:52,2017-12-19,1,1,12,0.25,0.000910266,21.0,63
190,798,1016.0,0x7788dd874b3a06c40efa09e78d39baae20cf7645a1eff11317983a6e0e82217d,2017-12-19 01:46:00,2017-12-19,1,1,12,0.0,0.001085048,23.0,63
191,779,1016.0,0xa920aba57f2c5ee5600edb19cd4153ef4eb73340b8a7fb681f11c9b782ad6857,2017-12-19 01:50:04,2017-12-19,1,1,12,0.0,0.000261024,12.0,63
192,351,1016.0,0xba471e5bd4b409143482fea4698cd0487da37ff3f9917e6fefc3301b132308e0,2017-12-19 01:53:07,2017-12-19,1,1,12,2.967,0.000170076,6.0,63
193,468,1016.0,0x9397471f1fb35e94a880d87abe43cefffa6bc61f0e5b2dc179c32438654072d5,2017-12-19 01:54:03,2017-12-19,1,1,12,0.5,0.000910266,21.0,63
194,351,1016.0,0xed72418800185f93b638dbe499a1deeedb535ccd4f1805b53c31d06f5093bdd1,2017-12-19 01:55:29,2017-12-19,1,1,12,0.0,0.000283056,6.0,63
195,203,1016.0,0x8b19a9c26a1bb3909532afdff292999550aea4801e8f0611875e5f4903fa3edd,2017-12-19 01:56:45,2017-12-19,1,1,12,0.058,0.000910266,21.0,63
196,624,1016.0,0xae0a69828353e6d97eb2f803a083dee210e686b85619d315c7ae70c97aa049fb,2017-12-19 01:57:54,2017-12-19,1,1,12,0.02,0.00021673,5.0,63
197,20,1016.0,0xc9c4b770093411522227fc71b1a2d77232d381158d87178e5cdd158fe992f1f9,2017-12-19 02:01:50,2017-12-19,2,1,12,20.0,0.000910266,21.0,63
198,203,1016.0,0x10471b01740ed0eaf2e57ad22cfb0c2247e9e937bdf420ef0c474fdc60cb966a,2017-12-19 02:01:50,2017-12-19,2,1,12,0.0,0.000955752,21.0,63
199,203,1016.0,0x5fa79017f2916e9aede140379ed2b135b3c025cce0b63ec2f700554153201426,2017-12-19 02:02:21,2017-12-19,2,1,12,0.0,0.000640752,21.0,63
200,624,1016.0,0x7f76528197cd78518886ee74d93101da1434162b96276fef733ce6791e2d0bd6,2017-12-19 02:05:15,2017-12-19,2,1,12,0.0,0.00023588,5.0,63
201,468,1016.0,0x632cba1cc685d5ae01f3296de4460992540c1bcea8b33321dcebfbbda9a01c35,2017-12-19 02:09:06,2017-12-19,2,1,12,0.0,0.000990696,21.0,63
202,1052,1016.0,0xe93e2de16f99a921fec07d3bc7246105ce10e6e4bdb9e1217abc8b5143249bbb,2017-12-19 02:11:35,2017-12-19,2,1,12,0.0,0.00091024,20.0,63
203,20,1016.0,0x0df4a9a043d673f801f29391f9894edd5f80c4f88822bdf527a8552415135bd5,2017-12-19 02:12:05,2017-12-19,2,1,12,0.0,0.000957096,21.0,63
204,468,1016.0,0xc8deec9cdd26b5959088634526b1605b1f2ea9e080b5f6956c51a976bce88900,2017-12-19 02:17:19,2017-12-19,2,1,12,0.0,0.000955752,21.0,63
205,399,1016.0,0x1eb946210f984ed33c7c5216f3b54ddc8f967baf94a0ac759f2a9e97a6666840,2017-12-19 02:17:19,2017-12-19,2,1,12,0.0,0.00022884,5.0,63
206,351,1016.0,0xb2ae36a484a63c0fc47c5dfcf465cf2e8365516ede065e994579cf2f9e3a6e17,2017-12-19 02:17:19,2017-12-19,2,1,12,0.0,0.00010812,5.0,63
207,257,1016.0,0x2184d721faa4fb933e4fb63e7f290ef0d43f2ec089fb30f9c3b095c81ebf27e2,2017-12-19 02:18:21,2017-12-19,2,1,12,1.0,0.000910266,21.0,63
208,680,1016.0,0xb0d3baf3f67b18022ac172ba16cc6cff37d43504cfc43be1c860c269d9ca5e96,2017-12-19 02:23:23,2017-12-19,2,1,12,0.42525,0.000595266,21.0,63
209,257,1016.0,0x02edbaa30a54d81eb5699748ec16c877db5cad02fa95ec45b65fe7d0d364378c,2017-12-19 02:24:26,2017-12-19,2,1,12,0.0,0.000990696,21.0,63
210,600,1016.0,0x104f8ccde627a416a5f68eb5ee0b2264b4447e50fa4ba7c7cd6c1d9c4a04367c,2017-12-19 02:33:05,2017-12-19,2,1,12,0.05,0.0009146006,21.1,63
211,740,1016.0,0xfb0e555d4dc5187461826865e96f7907e79b914f47b31f49f367eb39d6464e16,2017-12-19 02:33:05,2017-12-19,2,1,12,0.045,0.00021673,5.0,63
212,600,1016.0,0x15a6536c8ccab476bd82b5f23a6728996374afe2ad5f410b84b96675a1eca2a9,2017-12-19 02:34:46,2017-12-19,2,1,12,0.0,0.0009954136,21.1,63
213,274,1016.0,0xf123881464091052a9e8192826f4237b27880bc281a3230affaf900180347ee8,2017-12-19 02:34:49,2017-12-19,2,1,12,4.95,0.000390114,9.0,63
214,257,1016.0,0x2dea1ab24d750af6d735593eb1102e71248c3aa0e541e0817f4963e772f1e9fe,2017-12-19 02:36:12,2017-12-19,2,1,12,0.0,0.000990696,21.0,63
215,204,1016.0,0x58d91bdad8f8eceb653a2fa0edb5fbda51f1f4e93501fbd5638f492505cee236,2017-12-19 02:36:54,2017-12-19,2,1,12,1.0,0.000910266,21.0,63
216,964,1016.0,0x2fc1f4a9737d076d8b535be92fc8a28d5248f5cb9012a3e19a26c6a0b396f184,2017-12-19 02:41:05,2017-12-19,2,1,12,0.01,0.000910266,21.0,63
217,1025,1016.0,0x1a95e6da95575768bc8915f55aa33c968fd6bf3040f47bdc66d959e56c56b4db,2017-12-19 02:43:40,2017-12-19,2,1,12,0.03,0.000910266,21.0,63
218,274,1016.0,0x0fe729be6bb34b8867719787ee23b4f0f3f26f3143784a031c309eed6041ab72,2017-12-19 02:43:40,2017-12-19,2,1,12,0.0,0.0003231352,7.1,63
219,1284,1016.0,0x31e65d06a9978dd495dd26b89a0d2e663c5e1ac1ba97c892da47e8959a9e8aa5,2017-12-19 02:43:40,2017-12-19,2,1,12,0.1,0.000910266,21.0,63
220,600,1016.0,0xafd07ba103ab7e64e096488dc76aa9004d38334ae25ef129a2bd919c23c44f22,2017-12-19 02:43:55,2017-12-19,2,1,12,0.0,0.0009589528,21.1,63
221,964,1016.0,0x9b20e47ee12b3e9a76ee5fcc57a6a0269c57698db761a999c8ebb41259e4b459,2017-12-19 02:44:50,2017-12-19,2,1,12,2.0,0.000595266,21.0,63
222,1025,1016.0,0xd329f88f86190cf7d17c3f3f6cf30a210ccb7ec6a441e6aa758ba26909a44740,2017-12-19 02:45:50,2017-12-19,2,1,12,0.0,0.000954408,21.0,63
223,723,1016.0,0x915c00fa821a0328424453706e5f354228b8620634705a63bbaadebe8c706890,2017-12-19 02:47:20,2017-12-19,2,1,12,1.0,0.000910266,21.0,63
224,1284,1016.0,0xecac47bff7b185731173a89591f0ef770d01307023d6e0b9e852d080cdd22fb8,2017-12-19 02:50:45,2017-12-19,2,1,12,1.5,0.000595266,21.0,63
225,204,1016.0,0x88eedf14f7a6605776d95395c3f966a5f23f43d95eb8e1453294bd6e9a03a954,2017-12-19 02:51:21,2017-12-19,2,1,12,0.0,0.000990696,21.0,63
226,330,1016.0,0xb098b95a3104dd730be2768e28b28cfe2f5604f891e8c249a2104734ac7feb3a,2017-12-19 02:55:56,2017-12-19,2,1,12,0.18,0.000910266,21.0,63
227,964,1016.0,0x4c7d608e60e0e35535b73b007e83abd3fbdc8312d5eb40c09de17d471a5e51f4,2017-12-19 02:55:56,2017-12-19,2,1,12,0.0,0.000769104,21.0,63
228,1284,1016.0,0x819c5600683568d1e5635afbb01d1589f0d93ed0b8ca8489d1d8282ff12b58e3,2017-12-19 02:56:05,2017-12-19,2,1,12,0.0,0.000955752,21.0,63
229,929,1016.0,0x36dddce2ddd964f23569d65634a964cb37e67217892e4534025b903ce70afe8f,2017-12-19 02:56:05,2017-12-19,2,1,12,1.0,0.00043346,10.0,63
230,929,1016.0,0x1f9f42ebc00e3e0fa7ebd6f044a25ea98d7161ffcff208e8e8ae08151125fd34,2017-12-19 03:01:24,2017-12-19,3,1,12,0.0,0.000754816,16.0,63
231,330,1016.0,0xcff48ce23fdfb88b9e38427ef087e258b26ff34f9373c1293e69397e16cb88be,2017-12-19 03:02:14,2017-12-19,3,1,12,0.0,0.000955752,21.0,63
232,697,1016.0,0x9b0cbcdc1132ad05cc47751a9587ab4fac4fd2dbec57faa725e0374d30332778,2017-12-19 03:03:47,2017-12-19,3,1,12,0.0,0.000990696,21.0,63
233,964,1016.0,0x13abc0ac8c719fc2e91a6bc00b87433b4d0cade682ba426b200bee4021da0dea,2017-12-19 03:05:22,2017-12-19,3,1,12,0.0,0.001045304,23.0,63
234,1013,1016.0,0x40ca5bd860c842c345d3fc3656ee3b0e3329f412f843094a5c2f63b2f3cf3b68,2017-12-19 03:13:35,2017-12-19,3,1,12,50.0,0.00052058546,12.01,63
235,1284,1016.0,0x9dc5f1e3b29c344270cabe4175f5816b8ca6479e6bc7a3385011111b1005241c,2017-12-19 03:14:43,2017-12-19,3,1,12,0.1,0.000595266,21.0,63
236,964,1016.0,0x91769fb3924770880eb9a0ac5e5e0e194dc61743927746049276cdee2472cf31,2017-12-19 03:15:28,2017-12-19,3,1,12,0.0,0.000955752,21.0,63
237,1013,1016.0,0xe2cf8da894deed0dd53c881f25edbdb91fec8402e98389a3725df668e0a97ce1,2017-12-19 03:21:31,2017-12-19,3,1,12,0.0,0.00054736776,12.01,63
238,91,1016.0,0x74085d6f5e29e82e94b8869a6f590dda745c643394cc54e9e7606fff6ecbbbda,2017-12-19 03:30:17,2017-12-19,3,1,12,0.13,0.000910266,21.0,63
239,384,1016.0,0xd062213c507abf1f18a3197d0be981736bac0a555ecc8eac5420ac66935f024f,2017-12-19 03:36:53,2017-12-19,3,1,12,0.1,0.000476806,11.0,63
240,304,1016.0,0x7bfa96208a666ce1e8d63574da171d726fc6966e4cf40060c81f0af3baab22e7,2017-12-19 03:36:53,2017-12-19,3,1,12,4.96,0.000476806,11.0,63
241,304,1016.0,0xa876aa93716ab6bb15a5d30fee777cdc93448acdf13e4c334d2af981135523cf,2017-12-19 03:40:33,2017-12-19,3,1,12,0.0,0.000955752,21.0,63
242,384,1016.0,0x25f85a2db0ed9cb3533919d650ff06911ab42c608150e77b91a09a53efc30d4b,2017-12-19 03:44:25,2017-12-19,3,1,12,0.0,0.000500632,11.0,63
243,740,1016.0,0xc51e07cd7c402799a9c5782d4382bd89e813f9b234c46d396800664465301050,2017-12-19 03:44:31,2017-12-19,3,1,12,0.0,0.000364096,8.0,63
244,483,1016.0,0x1682188073605d93c52d0700ae3830894d6ab355f6ba7059c33423489f62ce8f,2017-12-19 03:45:22,2017-12-19,3,1,12,3.55,0.000910266,21.0,63
245,483,1016.0,0x1caca469656980ccab49ab54dc9aef32ae6e7cae6de31e9713a432039f46659d,2017-12-19 03:47:03,2017-12-19,3,1,12,0.0,0.000957096,21.0,63
246,444,1016.0,0xc4c7f7c0d24d4f1a5c3ab2d1af97b7ec44bae28ac0c3f234329626366257f10d,2017-12-19 03:49:35,2017-12-19,3,1,12,0.03,0.00021673,5.0,63
247,483,1016.0,0x3def7c97e105a520e7098a86718cbbc887413496d092436230c7b652b7859642,2017-12-19 03:53:06,2017-12-19,3,1,12,2.65,0.000595266,21.0,63
248,868,1016.0,0xf21df0d057839416d46d8a34dbe583a387ddcc01e9bab4bc31fce3862fd473b1,2017-12-19 03:54:51,2017-12-19,3,1,12,2.0,0.000910266,21.0,63
249,444,1016.0,0x0f794d537d6adabf8cb3fa25e718208ca870805a4a9ee6f97517b97b7e76ad4d,2017-12-19 03:54:51,2017-12-19,3,1,12,0.0,0.00070764,15.0,63
250,798,1016.0,0x62e44a4b886b3bf8be8e29b97ed4f905a47d2e31f2cb4e5dc6e3573163177b33,2017-12-19 03:56:54,2017-12-19,3,1,12,0.0,0.00100408,22.0,63
251,868,1016.0,0x04708850ea191a59127f4304c79fcdb7afb2486d345002a61ca71fc7b6baa3c6,2017-12-19 03:58:30,2017-12-19,3,1,12,0.0,0.000454104,21.0,63
252,622,1016.0,0x960577a99cdf39e88e450f6c8e9da4adc9ffa7930db7068a0b659f9f9f75221e,2017-12-19 03:59:37,2017-12-19,3,1,12,0.35,0.000476806,11.0,63
253,622,1016.0,0xeb85091fdb9ff6192f270177fc01c681385205e60853cb79684f109d97044a69,2017-12-19 04:02:07,2017-12-19,4,1,12,0.0,0.000500632,11.0,63
254,868,1016.0,0xec67a7ed48d662dafba012fb27dd5ffbaacbaa1d541754f7ec7d2f4893373b12,2017-12-19 04:03:48,2017-12-19,4,1,12,2.0,0.000910266,21.0,63
255,868,1016.0,0x9ecf6e305964514b31c8721d98f4accd33524d9de6550c169c25cd4c2fd53483,2017-12-19 04:07:35,2017-12-19,4,1,12,0.0,0.000454104,21.0,63
256,855,1016.0,0xc0112644ce194ede0443999cb0b6aa0896df4aec14f8a17c6f464cd44014f245,2017-12-19 04:08:47,2017-12-19,4,1,12,1.025,0.000910266,21.0,63
257,1150,1016.0,0x08ac75c590600559f51d24d6d35c0932d95920f54d6d8104c79305cce309afea,2017-12-19 04:14:28,2017-12-19,4,1,12,2.0,0.0011626975905532,26.823642102,63
258,630,1016.0,0xcac62cda61de99374a0d1b46bd9bc3279303db23eb3e59c2c15844c1e018437e,2017-12-19 04:17:05,2017-12-19,4,1,12,0.1,0.00096488196,22.26,63
259,1150,1016.0,0xf526a4324d895f097b6278db1f6cb69b49927e9a2ace2ae582387fe7eea0b862,2017-12-19 04:18:16,2017-12-19,4,1,12,0.0,0.001046776,23.0,63
260,1209,1016.0,0x5210d3ed86d3383f98352cf3887bea35e0a56033d91d50de4f1b808c761697b2,2017-12-19 04:20:38,2017-12-19,4,1,12,0.0,0.000498824,23.0,63
261,630,1016.0,0xde4a342e4ea7c34c3b62708ecb5cc0b8c52e7f256a2b6e42d03c3d069eeb8f4a,2017-12-19 04:22:14,2017-12-19,4,1,12,0.0,0.001046776,23.0,63
262,534,1016.0,0x8b5df874be5124d0a4885a3564aa71c1b893c82cea64cef5a463cfc133e46348,2017-12-19 04:23:20,2017-12-19,4,1,12,0.5,0.000910266,21.0,63
263,1169,1016.0,0x6ec65cbfd2ce235b618554f4c1a29927e06438da4f67593d44838b60f83a6d91,2017-12-19 04:25:55,2017-12-19,4,1,12,0.055,0.000953612,22.0,63
264,868,1016.0,0x52abb2a108fe6e46386c37f44382bbed3692fea3c0c1fa0dbe0b94bfd7173e26,2017-12-19 04:27:05,2017-12-19,4,1,12,2.0,0.000910266,21.0,63
266,868,1016.0,0x351260c57faad6d8e326a420b7c773b195645fec38ba4610c1289e075d4e6d62,2017-12-19 04:28:24,2017-12-19,4,1,12,0.0,0.000454104,21.0,63
265,534,1016.0,0x95b898ad6f47afa8a3a10702868528dffa5b5e918ee51623c8ebf4e3e207d0df,2017-12-19 04:28:24,2017-12-19,4,1,12,0.0,0.000454104,21.0,63
267,191,1016.0,0xb19c35ca8501ebefd11402518b829ec1542fb4f5671decd839d90c4db49ac0b0,2017-12-19 04:29:12,2017-12-19,4,1,12,26.0,0.000910266,21.0,63
268,1169,1016.0,0x7c1be5a99f0be8bb6dff9bfad920f1c0a49ed9aba06ef90d5bfddf5f023cec2e,2017-12-19 04:31:17,2017-12-19,4,1,12,0.0,0.000955752,21.0,63
269,142,1016.0,0xf23e78de769145c182ff7e03db2701e2cf3c14fc2faedad54acdd084380065ec,2017-12-19 04:31:41,2017-12-19,4,1,12,0.5,0.000606844,14.0,63
270,191,1016.0,0x5c9c4a5af442161a1b6f81470c26879c962314e69fc8883bfe5ba1bd3a578bb6,2017-12-19 04:34:21,2017-12-19,4,1,12,0.0,0.000957096,21.0,63
271,550,1016.0,0x6844f20aa4acc21e763b464b747d62b72f82d6a5214af680488d7a6ed63d28b4,2017-12-19 04:35:28,2017-12-19,4,1,12,0.025,0.000260076,6.0,63
272,705,1016.0,0x9f818875de2c6769f6503f286d2a7404e87cf9d7fc311f8281efbe794871d8ee,2017-12-19 04:36:37,2017-12-19,4,1,12,0.5,0.000910266,21.0,63
273,191,1016.0,0xf2e63a3459c445b15fa8703bb258709de57a4b849495030703ed0539d41e3808,2017-12-19 04:43:09,2017-12-19,4,1,12,0.0,0.00183072,60.0,63
274,705,1016.0,0xa673587a91bea5819702b99c0d957f127f5b176caf2088dc44f7e9f0cbe88da5,2017-12-19 04:45:09,2017-12-19,4,1,12,0.0,0.000955752,21.0,63
275,1169,1016.0,0x0b56aaf3b5e972254b8a42486d9965911edb83c1458efe190240e9f0f99320d0,2017-12-19 04:49:37,2017-12-19,4,1,12,0.0,0.000512736,14.0,63
276,534,1016.0,0xe453333775e28ed081fc15c80ab896dcb22cf57c299fb41e81d82ad146a4a93b,2017-12-19 04:52:07,2017-12-19,4,1,12,0.48,0.000910266,21.0,63
277,534,1016.0,0x51ce5549d52a8f17e2e075bfa8731f2ab13adcbe1ce6fd7eaa6ece68b091fa23,2017-12-19 04:53:52,2017-12-19,4,1,12,0.0,0.000955752,21.0,63
278,649,1016.0,0x1774e5c7f8e8fb5b858a1a0a903acf63c60ef98bef00bae1fab3f398f320102c,2017-12-19 04:54:22,2017-12-19,4,1,12,0.3,0.000910266,21.0,63
279,705,1016.0,0x63bb36738fd35826c396efb0f2412a37bd0f07023258bfda64b2db2e8af728b3,2017-12-19 04:54:47,2017-12-19,4,1,12,0.3,0.000595266,21.0,63
280,550,1016.0,0x8c2251a1439ddc205b1322c2f56713a8bc7f3f7f4528e7b97f0178c2eec0235a,2017-12-19 04:57:00,2017-12-19,4,1,12,0.0,0.00024814576,5.26,63
281,309,1016.0,0x249609971fcc0deb011a9f4160351de9e201cd85b57d954bdb62b21d6c79b5b1,2017-12-19 04:59:08,2017-12-19,4,1,12,100.0,0.000910266,21.0,63
282,705,1016.0,0xac823d65180b00187d0e61344ed74a1458c70d7c551541b0158f6e05c66bfb53,2017-12-19 04:59:08,2017-12-19,4,1,12,0.0,0.000640752,21.0,63
283,309,1016.0,0xce28b280b1eee06d0516bd2c1c3554875ee76bb27d00ef2a6ba6f101768b960c,2017-12-19 05:01:16,2017-12-19,5,1,12,0.0,0.000990696,21.0,63
284,1268,1016.0,0xc9c0b3752d783efb6c3a773dc20566ff833d9955f7bfaf8a5b509dbf9340ae65,2017-12-19 05:02:18,2017-12-19,5,1,12,0.0,0.000455448,21.0,63
285,270,1016.0,0x757cbb8bfe5a6a4f15041d8a40c89cc679bc99ca3d136af7cfa3084632f48f12,2017-12-19 05:03:21,2017-12-19,5,1,12,0.0,0.000990696,21.0,63
286,649,1016.0,0x752b7d5d7fe1b6694ea98ea5a07b8517f58af2accac089aaa02beaa5db7866d2,2017-12-19 05:07:27,2017-12-19,5,1,12,0.0,0.000955752,21.0,63
287,398,1016.0,0x30f90ad6638b01b6f3e5b4f182c5e00fa8a183cfe1a852e496dfa6e891deb1dc,2017-12-19 05:19:41,2017-12-19,5,1,12,0.1,0.000910266,21.0,63
288,997,1016.0,0x3e92c1a4b0f47464ee1d2732b853f29307df152b6ca4bea3edbc35351feae552,2017-12-19 05:34:45,2017-12-19,5,1,12,11.53862,0.000910266,21.0,63
